name,price,price_tax,description,allergens,calories,carbohydrate,fat,fiber,protein,salt,sugar,is_seven_premium,category,small_category,url,image_url
フタバ食品特デカチョコバープリン,90.0,97.2,,"卵,乳",,,,,,,,false,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450413/,https://img.7api-01.dp1.sej.co.jp/item-image/450413/75C2AB71E0BF70C1AEEC93CACA041912.jpg
茨城県産たまご使用目玉焼きサンド,298.0,321.84,茨城県産たまごを使用した目玉焼きを挟んだサンドイッチです。定番のハムとレタスを組み合わせ、ケチャップソースで仕立てました。,"卵,乳,小麦",302.0,26.1,16.5,1.9,13.1,1.8,24.2,false,サンドイッチ・ロールパン,サンドイッチ・ロールパン,https://www.sej.co.jp/products/a/item/052455/,https://img.7api-01.dp1.sej.co.jp/item-image/052455/7C4EC58CABB4BAB3A19593FFA50FB009.jpg
あぐー豚のそぼろおむすび,150.0,162.0,甘辛く煮込みそぼろにしたあぐー豚を中具にしました。あぐー豚特有の甘味と旨味を味わえるおむすびです。,"卵,小麦",205.0,40.7,2.5,1.6,5.6,1.3,39.1,false,おにぎり,その他のおむすび,https://www.sej.co.jp/products/a/item/044936/,https://img.7api-01.dp1.sej.co.jp/item-image/044936/CBA90597A05DAF0EEEFBD0369A743621.jpg
７プレミアム具材を楽しむトマトドレッシング２００ｍｌ,258.0,278.64,トマトのコクと酸味を感じるドレッシング。鶏肉にも良く合います,小麦,23.0,2.1,1.5,,0.2,0.5,,true,常温・加工食品,調味料,https://www.sej.co.jp/products/a/item/350110/,https://img.7api-01.dp1.sej.co.jp/item-image/350110/14C74C27E41120A026D7FBBB7C053B62.jpg
７プレミアムカルパス,108.0,116.64,食べ応えのある肉の旨みがビールやお酒との相性抜群,小麦,283.0,5.6,24.3,0.3,10.6,2.3,5.3,true,常温・加工食品,珍味・缶詰,https://www.sej.co.jp/products/a/item/380462/,https://img.7api-01.dp1.sej.co.jp/item-image/380462/45936642B6AE144E927CFAC27908DE34.jpg
バゲットサンドボンレスハム＆チーズＤ＋１ー２,310.0,334.8,国産小麦を２０％配合し小麦の香りが感じられるもっちり食感のバゲット。ボンレスハムとチーズにバター風味のソースで仕上げたシンプルな仕立て。,"卵,乳,小麦",307.0,29.8,15.3,1.3,13.1,1.8,28.5,false,サンドイッチ・ロールパン,サンドイッチ・ロールパン,https://www.sej.co.jp/products/a/item/050319/,https://img.7api-01.dp1.sej.co.jp/item-image/050319/4FE95834141D3A25F21B9CFC77F22041.jpg
７プレミアムチョコインスナック,118.0,127.44,五穀（小麦、とうもろこし、ライ麦、もち大麦、オーツ麦）を配合した生地にチョコレートを入れました。,"乳,小麦",196.0,25.3,9.8,3.6,3.3,0.25,21.7,true,お菓子,チョコレート・焼き菓子,https://www.sej.co.jp/products/a/item/321616/,https://img.7api-01.dp1.sej.co.jp/item-image/321616/A540B5EA5D1910AA4A1C4DDBB5E8EF6E.jpg
７プレミアムルイボスティー６００ｍｌ,100.0,108.0,南アフリカ産茶葉を100%使用して丁寧に抽出。華やかな心地よい香りで飲みやすく仕上げました。ノンカフェイン。,,0.0,0.0,0.0,0.0,0.0,0.03,0.0,true,ソフトドリンク,お茶・コーヒー・紅茶,https://www.sej.co.jp/products/a/item/460536/,https://img.7api-01.dp1.sej.co.jp/item-image/460536/558CC7688180BF74F8881208300A1A30.jpg
７プレミアムだし巻き玉子,178.0,192.24,卵の風味とおだしの味をしっかりと味わえる本格的なだし巻き玉子です。,"卵,小麦",142.0,3.7,10.0,0.0,9.4,0.8,3.7,true,チルド惣菜,７プレミアム（その他）,https://www.sej.co.jp/products/a/item/101853/,https://img.7api-01.dp1.sej.co.jp/item-image/101853/CC6DCA3D48FC5EEC5224A8B7EB3382DE.jpg
もっちりみるくわらび宇治抹茶,250.0,270.0,練乳と牛乳，宇治抹茶等で仕立てたみるくわらびに、宇治抹茶ソースと粒あんソースをかけました。濃厚な宇治抹茶を感じられながらも、さっぱり食べられる仕立てです。,"乳,小麦",162.0,35.2,1.7,1.8,2.4,0.07,33.4,false,スイーツ,和菓子,https://www.sej.co.jp/products/a/item/110786/,https://img.7api-01.dp1.sej.co.jp/item-image/110786/1568886619B4F19CCC2CE00781C4992A.jpg
カスタード＆ホイップのシュークリーム,168.0,181.44,歯切れのよい皮に濃厚なカスタードとホイップクリームを詰めた、食べ応えのあるシュークリームです。,"卵,乳,小麦",254.0,20.5,16.8,0.2,5.2,0.22,20.3,false,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/110962/,https://img.7api-01.dp1.sej.co.jp/item-image/110962/2616DFB495611AED7FED0B96C98E7E4E.jpg
皮付きフライドポテト（しお味）,278.0,300.24,アメリカで栽培したじゃがいもを皮付きのままカットした、塩味付きのフライドポテトです。,"小麦,大豆",323.0,42.3,16.4,5.3,4.4,1.5,37.0,false,揚げ物・フランク・焼き鳥,揚げ物惣菜,https://www.sej.co.jp/products/a/item/150443/,https://img.7api-01.dp1.sej.co.jp/item-image/150443/029DCD9E00B9E7131FAF44D50FD89D8E.jpg
石臼挽きそば粉のざるそば,380.0,410.4,粗挽きそば粉を使用した、風味が豊かなざるそばです。,"卵,小麦,そば",298.0,55.7,3.0,4.2,14.2,1.9,51.5,false,そば・うどん・中華麺,そば,https://www.sej.co.jp/products/a/item/093141/,https://img.7api-01.dp1.sej.co.jp/item-image/093141/3F6C2E7874BCFEE65116C07B49BC62C4.jpg
但馬の味どりのシャキシャキ野菜サラダ,438.0,473.04,但馬の味どりのむね肉と野菜を柚子胡椒ドレッシングで食べるサラダです。,"卵,小麦",132.0,9.3,3.9,2.6,16.3,3.6,6.7,false,サラダ,パスタサラダ・おかずサラダほか,https://www.sej.co.jp/products/a/item/102164/,https://img.7api-01.dp1.sej.co.jp/item-image/102164/2E9EF020FC7B522646E50792D637CACD.jpg
７プレミアム味のり卓上８０枚,378.0,408.24,魚介のうま味を生かした味付けのり。食べたい時に食べたい枚数だけ取り出せ、保存に便利なボトルキャップ容器を使用した卓上タイプ。,"小麦,えび",8.0,2.0,0.1,1.1,1.3,0.13,0.9,true,常温・加工食品,乾麺・乾物,https://www.sej.co.jp/products/a/item/350284/,https://img.7api-01.dp1.sej.co.jp/item-image/350284/CE0389E05F4B35C58139AC550E3ADD44.jpg
７プレミアムＬＡＴＴＥカフェラテ３７５ｇ,118.0,127.44,ドリップコーヒーの美味しさが楽しめ、コーヒーとミルクのバランスが良い、コクとキレのあるボトル缶カフェラテ。,乳,12.0,1.2,0.5,0.0,0.7,,1.2,true,ソフトドリンク,お茶・コーヒー・紅茶,https://www.sej.co.jp/products/a/item/460621/,https://img.7api-01.dp1.sej.co.jp/item-image/460621/41779076D8866FB254A0D6034CA3AC1C.jpg
７プレミアムジャスミン茶６００ＭＬ,100.0,108.0,最高級茶葉「銀毫（ぎんごう）」を30％使用したジャスミン茶です,,0.0,0.0,0.0,0.0,0.0,0.02,0.0,true,ソフトドリンク,お茶・コーヒー・紅茶,https://www.sej.co.jp/products/a/item/460931/,https://img.7api-01.dp1.sej.co.jp/item-image/460931/74763F136B16A80462704D833B3E4145.jpg
７Ｐからだにうるおうアルカリ天然水１Ｌ,161.0,173.88,地下300mの花こう岩の下から汲み上げた、程よいミネラル分のアルカリイオン水です。おいしさを損なわないよう”非加熱”でボトルにつめました。,,0.0,0.0,0.0,0.0,0.0,0.01,0.0,true,ソフトドリンク,スポーツドリンク・水・健康飲料ほか,https://www.sej.co.jp/products/a/item/460093/,https://img.7api-01.dp1.sej.co.jp/item-image/460093/1605E7334256C4BF1560C67AD37E597A.jpg
マンゴースティック,128.0,138.24,ワンハンドで手軽に食べられるフレッシュな味わいが特長のマンゴースティックです。,,34.0,8.5,0.1,0.7,0.3,0.0,7.8,false,冷凍食品,冷凍食材,https://www.sej.co.jp/products/a/item/410100/,https://img.7api-01.dp1.sej.co.jp/item-image/410100/3CBA9754735F8F9BC2CF5E6F12F5B000.jpg
鉄板仕立てとん平焼き,370.0,399.6,鉄板で１つずつ丁寧に焼いたとん平焼きです。おつまみやご飯のおかずに最適です。,"卵,小麦",300.0,16.0,20.2,1.8,14.5,1.4,14.2,false,惣菜,惣菜,https://www.sej.co.jp/products/a/item/100347/,https://img.7api-01.dp1.sej.co.jp/item-image/100347/DF43CD68966C8526A7CB83AA22602AE4.jpg
炒飯＆油淋鶏,598.0,645.84,炒飯と酸味とコクのあるソースで仕上げた油淋鶏（ユーリンチー）を組み合わせたお弁当です。,"卵,乳,小麦",828.0,114.9,29.0,2.6,28.2,8.3,112.3,false,お弁当,お弁当,https://www.sej.co.jp/products/a/item/044644/,https://img.7api-01.dp1.sej.co.jp/item-image/044644/9987413AA04D38672368EA80BBBF62E3.jpg
７プレミアムデニーズたらこスパゲッティ,298.0,321.84,たらことバターのうま味が楽しめるデニーズの人気メニューたらこスパゲッティです。,"乳,小麦",397.0,63.9,10.4,4.2,14.2,3.5,59.7,false,冷凍食品,冷凍食品,https://www.sej.co.jp/products/a/item/410761/,https://img.7api-01.dp1.sej.co.jp/item-image/410761/BA78BF1F5C7192D45EB853392C294622.jpg
こだわりおむすびサーモンハラス,238.0,257.04,脂のりが良いサーモンハラスを中具に使用した、こだわり分類初めての直巻おむすびです。,"卵,小麦",224.0,38.6,5.8,1.8,5.3,1.5,36.8,false,おにぎり,その他のおむすび,https://www.sej.co.jp/products/a/item/043723/,https://img.7api-01.dp1.sej.co.jp/item-image/043723/60659DD97A97AE5E657F8CF6435FC8AA.jpg
塚田牛乳を使ったミルククリームシフォン,370.0,399.6,くちどけの良いシフォンと塚田牛乳を使ったミルククリームのスイーツ。※ミルククリーム中に塚田牛乳18％使用。,"卵,乳,小麦",401.0,26.9,30.2,0.4,5.7,0.22,26.5,false,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/113537/,https://img.7api-01.dp1.sej.co.jp/item-image/113537/E3817FEFC83C613B6A64B0124762AC44.jpg
ＢＬＴサンド,398.0,429.84,ベーコン、レタス、トマトを盛り付け、粒マスタードマヨネーズとケチャップソースの２種のソースで仕立てたＢＬＴサンドです。,"卵,乳,小麦",253.0,25.1,13.9,2.1,7.8,1.3,23.0,false,サンドイッチ・ロールパン,サンドイッチ・ロールパン,https://www.sej.co.jp/products/a/item/052646/,https://img.7api-01.dp1.sej.co.jp/item-image/052646/AE4F709EB72FCEBC9FDB69650D0DA884.jpg
ゆず明太子おむすび博多辛子明太子使用,120.0,129.6,地区で馴染みのあるゆず明太子を中具に入れたおむすびです。,,169.0,37.9,0.8,1.5,3.4,1.3,36.4,false,おにぎり,その他のおむすび,https://www.sej.co.jp/products/a/item/042507/,https://img.7api-01.dp1.sej.co.jp/item-image/042507/DCB1B106FD967208E1AC5384237EA583.jpg
味ごはんおむすび,115.0,124.2,油揚げ、ごぼう、鶏肉などを甘じょっぱい煮汁で味がしっかり染み込むまで煮込み、御飯に混ぜ込んだおむすびです。,小麦,185.0,39.1,1.8,2.2,4.1,1.2,36.9,false,おにぎり,その他のおむすび,https://www.sej.co.jp/products/a/item/044244/,https://img.7api-01.dp1.sej.co.jp/item-image/044244/60AD4F2BFC7D9CAA0A156550A7B6E989.jpg
クイニーアマン１９９８年,178.0,192.24,カラメル化した飴状の食感が特長のフランス伝統菓子です。,"卵,乳,小麦",361.0,33.5,23.9,0.6,3.2,0.67,32.9,true,パン・シリアル,パン・シリアル,https://www.sej.co.jp/products/a/item/302896/,https://img.7api-01.dp1.sej.co.jp/item-image/302896/F873DF9E58453591784821657FAC49A3.jpg
７プレミアム東北の恵み牛乳５００ＭＬ,158.0,170.64,東北の生乳100％を使用した成分無調整牛乳。,乳,137.0,9.9,7.8,0.0,6.8,0.2,9.9,true,牛乳・乳製品,牛乳・乳飲料,https://www.sej.co.jp/products/a/item/210568/,https://img.7api-01.dp1.sej.co.jp/item-image/210568/D1444ADB28787E0EAB3F9FC8C9E1039C.jpg
ななチキ（ゆず胡椒）,232.0,250.56,爽やかなゆずとピリ辛な青唐辛子が引き立つザクザク食感のフライドチキンです。,"卵,乳,小麦,大豆,鶏肉",199.0,11.7,11.7,0.6,12.1,1.2,11.1,false,揚げ物・フランク・焼き鳥,揚げ物惣菜,https://www.sej.co.jp/products/a/item/150438/,https://img.7api-01.dp1.sej.co.jp/item-image/150438/5CA664582C44F1ED6209EA1E89357674.jpg
たれチキンカツサンド,380.0,410.4,甘辛だれで味付けしたチキンカツにキャベツとマヨネーズを組み合わせた食べ応えのあるサンドイッチです。,"卵,乳,小麦",411.0,40.4,20.1,2.1,18.2,2.1,38.3,false,サンドイッチ・ロールパン,サンドイッチ・ロールパン,https://www.sej.co.jp/products/a/item/051897/,https://img.7api-01.dp1.sej.co.jp/item-image/051897/702D77E2ECAEB66452B12198966A1A61.jpg
７プレミアムプレーンビスケット,118.0,127.44,さっくり軽い食感のビスケットです。,"乳,小麦",449.0,77.0,12.9,2.0,7.2,0.7,75.0,true,お菓子,チョコレート・焼き菓子,https://www.sej.co.jp/products/a/item/322099/,https://img.7api-01.dp1.sej.co.jp/item-image/322099/0C08C8F8424F4E78C5BD83D20AA13B92.jpg
こだわりおむすび生たらこ,198.0,213.84,品質にこだわった厳選具材を使用した直巻おむすび。昆布だしで漬け込んだ旨味のある「生たらこ」を中具に使用しました。,,179.0,38.3,0.9,1.8,5.3,1.5,36.5,false,おにぎり,その他のおむすび,https://www.sej.co.jp/products/a/item/043724/,https://img.7api-01.dp1.sej.co.jp/item-image/043724/2F7F5C0B8E5ADA09DEB3B9226EBA8ED1.jpg
７プレミアムホワイトセロリのサラダ,148.0,159.84,香りが良く苦みの少ないホワイトセロリを使用した、６種野菜のサラダです。,,15.0,3.3,0.1,1.3,0.6,0.03,2.0,true,生鮮,生鮮,https://www.sej.co.jp/products/a/item/250441/,https://img.7api-01.dp1.sej.co.jp/item-image/250441/C6ABAF4E3F24B4C6D3E8D22144A4FA4A.jpg
欧風ロースカツカレー,550.0,594.0,野菜やフルーツの甘みや旨味を感じる欧風カレーソースとカツを組み合わせたカツカレーをお楽しみください。,"乳,小麦",782.0,107.3,29.5,2.7,23.2,4.3,104.6,false,お弁当,チルド弁当,https://www.sej.co.jp/products/a/item/044815/,https://img.7api-01.dp1.sej.co.jp/item-image/044815/6B2AFE0406F3F7BCBC7FF335F45C439B.jpg
さくもっち（とろっとパンプキン味）,139.0,150.12,サクッもちっとろっとかぼちゃソースでハロウィンに楽しめるスイーツいももちです。,"卵,乳,小麦,大豆",155.0,25.8,5.4,1.4,1.5,0.3,24.4,false,揚げ物・フランク・焼き鳥,揚げ物惣菜,https://www.sej.co.jp/products/a/item/150288/,https://img.7api-01.dp1.sej.co.jp/item-image/150288/296139C0D661AA3A23CD7805C8D934BD.jpg
高菜と博多辛子明太子の焼ビーフン,380.0,410.4,地区でなじみのある、高菜と博多辛子明太子を使用した焼ビーフンです。,小麦,317.0,64.2,4.3,3.3,7.0,5.2,60.9,false,そば・うどん・中華麺,焼きそば・焼うどんほか,https://www.sej.co.jp/products/a/item/090382/,https://img.7api-01.dp1.sej.co.jp/item-image/090382/9DA07E9C6CF550668D5BD3E85F54C55A.jpg
会津限定バターパン３個入り,248.0,267.84,しっとり食感のパン生地に砂糖の食感が楽しめるバタークリームをサンドした菓子パンです。,"卵,乳,小麦",231.0,27.5,12.1,0.8,3.5,0.52,26.7,true,パン・シリアル,パン・シリアル,https://www.sej.co.jp/products/a/item/290395/,https://img.7api-01.dp1.sej.co.jp/item-image/290395/7CFCFE3E98B3314EFB768293715C66E1.jpg
７Ｐ香りとコクのスパイシーカレー辛口,138.0,149.04,ガラムマサラとジンジャーでひきたつ香りとキレのある辛さを際立たせた辛口カレーです。,"乳,小麦",87.0,7.6,6.1,,,2.3,,true,常温・加工食品,調味料,https://www.sej.co.jp/products/a/item/350379/,https://img.7api-01.dp1.sej.co.jp/item-image/350379/AF764C1A521E4F35C0A904321EFF377F.jpg
７プレミアムゴールド金のウインナー,320.0,345.6,国産豚肉を使用した、ジューシーで肉の旨みがたっぷりのウインナーです。,,323.0,3.4,28.9,0.0,12.2,1.6,3.4,true,生鮮,生鮮,https://www.sej.co.jp/products/a/item/250022/,https://img.7api-01.dp1.sej.co.jp/item-image/250022/2113274EC2B8A5B392BF78B12015E633.jpg
お出汁のきいた特製ロースかつ丼,550.0,594.0,お出汁を効かせた食べ進みの良いかつ丼をお楽しみください。,"卵,小麦",717.0,100.0,24.6,4.7,26.3,3.7,95.3,false,お弁当,チルド弁当,https://www.sej.co.jp/products/a/item/044834/,https://img.7api-01.dp1.sej.co.jp/item-image/044834/3E9AD4B3C0590B2BF3FD1F6BC7CB2060.jpg
７プレミアムガパオライス,368.0,397.44,バジルとナンプラーの香りが特長のガパオライスです。,"小麦,えび",388.0,65.0,8.7,4.3,14.7,1.5,60.7,false,冷凍食品,冷凍食品,https://www.sej.co.jp/products/a/item/410397/,https://img.7api-01.dp1.sej.co.jp/item-image/410397/5163456FB4E93C736D7B647ACED264CF.jpg
